numberOfHerders,dog1_xpos,dog1_zpos,dog1_touch,dog1_SuggestedTA,dog2_xpos,dog2_zpos,dog2_touch,dog2_SuggestedTA,numberOfTargets, numActiveTargets,Target1_xpos,Target1_zpos,Target1_xvel,Target1_zvel,Target1_active,Target1_InfluencedbyHA,Target2_xpos,Target2_zpos,Target2_xvel,Target2_zvel,Target2_active,Target2_InfluencedbyHA,Target3_xpos,Target3_zpos,Target3_xvel,Target3_zvel,Target3_active,Target3_InfluencedbyHA,Target4_xpos,Target4_zpos,Target4_xvel,Target4_zvel,Target4_active,Target4_InfluencedbyHA,containment_xpos, containment_zpos, allTargetsInGoal, numTargetsContained,numberOfWins, trialtime
2,-0.1431747,-0.1701189,1,1,-0.1402754,-0.1760916,0,1,4,4,-0.08375024,-0.1613106,0.03107676,0.01202086,True,12,-0.3086419,0.04102262,0.0281874,-0.006905769,True,0,0.6002445,0.01665039,0.002548762,-0.01462468,True,0,0.5649983,-0.04164693,0.006149303,-0.003999943,True,0,0,0,False,0,6,42.5
2,-0.1392634,-0.1662823,1,1,-0.1372169,-0.176378,0,1,4,4,-0.08304714,-0.1610536,0.03514422,0.01285317,True,12,-0.3080808,0.04088634,0.02805936,-0.006814347,True,0,0.6002946,0.01634546,0.002512626,-0.01524695,True,0,0.5651309,-0.04173248,0.006628556,-0.0042768,True,0,0,0,False,0,6,42.52
2,-0.1395798,-0.1665734,1,1,-0.1344253,-0.17672,0,1,4,4,-0.08225852,-0.1607805,0.03942078,0.01364872,True,12,-0.3075207,0.04075172,0.02800692,-0.006731282,True,0,0.6003432,0.01602804,0.00242614,-0.01586897,True,0,0.5652747,-0.04182274,0.007188442,-0.004513285,True,0,0,0,False,0,6,42.54
2,-0.1384701,-0.1664752,1,1,-0.1318636,-0.1771126,0,1,4,4,-0.0813842,-0.1604901,0.04370506,0.01452153,True,12,-0.3069611,0.04061884,0.0279838,-0.006643974,True,0,0.6003913,0.01569985,0.00240243,-0.01641049,True,0,0.565429,-0.04191632,0.007712482,-0.004679224,True,0,0,0,False,0,6,42.56
2,-0.1388444,-0.1665083,1,1,-0.1294981,-0.1775487,0,1,4,4,-0.08042324,-0.1601807,0.0480372,0.01546801,True,12,-0.3064002,0.04048729,0.02804204,-0.006577802,True,0,0.6004397,0.01536052,0.002418156,-0.01696506,True,0,0.5655926,-0.042014,0.00818467,-0.004884322,True,0,0,0,False,0,6,42.58
2,-0.1387181,-0.1664972,1,1,-0.1272983,-0.1780204,0,1,4,4,-0.07937609,-0.159851,0.05234684,0.0164809,True,12,-0.3058391,0.04035709,0.0280606,-0.006510226,True,0,0.6004875,0.01500854,0.002391041,-0.0175991,True,0,0.5657642,-0.04211716,0.008576896,-0.005157399,True,0,0,0,False,0,6,42.6
2,-0.1377578,-0.1665009,1,1,-0.1252364,-0.1785191,0,1,4,4,-0.07824311,-0.1594998,0.05663796,0.01756005,True,12,-0.3052763,0.04022675,0.02813606,-0.006517271,True,0,0.6005346,0.01464365,0.002351117,-0.01824284,True,0,0.565944,-0.04222677,0.008983732,-0.005480341,True,0,0,0,False,0,6,42.62
2,-0.1370787,-0.1664997,1,1,-0.1232879,-0.1790356,0,1,4,4,-0.07702442,-0.1591255,0.06092422,0.0187092,True,12,-0.304711,0.04009527,0.0282663,-0.00657385,True,0,0.6005792,0.0142671,0.002229357,-0.01882803,True,0,0.5661322,-0.04234319,0.009411214,-0.005821744,True,0,0,0,False,0,6,42.64
2,-0.1332958,-0.1665001,1,1,-0.1214305,-0.1795615,0,1,4,4,-0.07572055,-0.158727,0.06518261,0.01992128,True,12,-0.3041426,0.03996234,0.02842062,-0.006646872,True,0,0.6006209,0.01387917,0.002087302,-0.01939518,True,0,0.5663292,-0.04246518,0.009848463,-0.00609848,True,0,0,0,False,0,6,42.66
2,-0.1145152,-0.1685056,1,1,-0.1196444,-0.1800881,0,1,4,4,-0.07433023,-0.1583026,0.06950521,0.02121891,True,12,-0.3035702,0.0398275,0.02862091,-0.006741811,True,0,0.6006601,0.01347909,0.001960303,-0.02000434,True,0,0.5665351,-0.04259126,0.0102899,-0.006304439,True,0,0,0,False,0,6,42.68
